11.000,5.61107,4.16233,3.57969,8.62154,9.73258,2.83214,7.43913,6.41482,5.69836,10.34882,6.24071,11.80083,3.49895,5.44306,13.16581,2.64340,9.41842,6.30131,6.16926,13.29434,4.89564,6.72075,5.31036,6.29135,9.59391,13.19013,13.14195,8.84475,4.06052,16.84431,2.30438,6.57928,5.28896,10.23148,2.99144,9.30213,6.39802,12.69526,12.08119,2.13234,14.46675,14.20338,13.39901,5.78470,11.51937,18.85341,8.98844,7.73856,6.88177,2.69978,4.24046,12.27159,7.13033,6.68618,9.06176,4.02232,1.43809,8.12373,8.57490,3.82281,4.81632,2.82603,4.62730,8.90499,28.22826,3.48822,4.28908,1.39780,7.87086,3.90462,7.74500,9.35767,2.71689,6.63363,3.04667,8.88220,6.37477,7.55211,6.74426,8.38072,34.14858,3.97606,3.44429,6.41805,36.60407,4.76477,4.05488,10.66629,11.85788,6.33212,5.22968,1.78398,4.78580,7.57862,22.94397,5.96796,4.06173,2.12801,6.43921,5.75794,
12.000,7.63569,3.51176,4.39071,6.79109,8.94030,4.30641,7.09352,4.55845,3.22995,8.78693,6.95571,12.36413,4.45503,8.16936,10.57672,4.75646,10.34627,7.18493,4.62814,14.85459,5.06210,7.67672,5.28098,8.97803,8.35911,14.82667,15.75917,7.73255,3.22885,19.30659,3.79088,4.78309,6.98774,13.05306,4.05703,10.76554,5.79551,13.24758,12.63810,3.26617,12.13133,12.53973,12.59418,4.46220,10.75929,17.14885,8.02624,8.37426,7.99960,2.61037,5.91309,10.28221,5.97990,4.45298,10.22272,4.92869,2.60696,6.72374,9.84734,4.77060,5.79837,4.92720,2.41177,7.63618,28.42093,4.22654,4.24484,1.09737,7.33464,4.12151,8.53850,8.81815,4.13737,6.96116,4.50182,8.44440,5.98648,7.89875,8.14540,9.77010,35.15770,2.71262,5.03779,7.88998,37.96535,2.19420,2.17915,8.61473,12.81426,7.66482,7.47480,3.12726,7.29895,6.42146,22.75351,7.91449,5.37148,1.76023,6.45402,6.29061,
13.000,6.06781,3.41775,4.06348,7.72847,6.55775,2.62838,7.53942,7.40624,4.09392,10.50437,5.60715,12.34515,3.69368,9.73941,9.85281,6.91743,12.20475,8.59047,5.21858,16.26577,3.92229,9.72954,6.74563,11.45248,8.98358,14.97458,16.80998,9.19302,3.82346,17.09475,6.32209,5.02949,7.00988,10.68671,5.84561,9.07844,5.52351,11.63402,14.58579,4.67464,11.58266,9.53135,12.44999,3.40654,48.88652,18.24181,8.51311,10.72060,8.90578,0.62713,5.02300,8.35086,7.10409,6.32673,12.45844,6.45305,4.76512,8.58560,9.94866,3.85846,5.85785,4.77709,4.36161,8.47004,29.07914,5.89520,3.93666,1.89442,7.44086,4.24466,6.38301,8.24484,2.47221,7.96610,5.97070,8.18212,6.52315,5.89593,8.16453,11.25055,37.31036,3.97097,4.72659,5.67222,37.24670,3.92189,2.09904,7.94614,10.62427,6.47126,6.27430,1.67731,4.62442,5.70070,21.92565,10.30784,6.07619,3.11347,7.58269,5.03595,
14.000,3.92515,3.86713,5.43816,6.84265,8.79786,4.19259,9.51551,8.45916,6.00065,12.73059,7.34735,11.40849,3.78236,7.03427,11.37790,8.62572,9.46119,8.77970,5.56907,14.57893,3.84398,10.57768,8.99238,11.14002,6.80782,12.39100,17.96195,9.47217,3.44963,19.33798,6.30596,3.31389,6.44743,9.97835,7.47870,9.43785,7.49077,11.10058,17.19570,2.89008,10.77915,7.75899,10.54052,3.51481,47.81486,16.23918,10.62625,8.22546,9.94418,2.64323,6.22113,8.01766,8.55659,7.12437,10.53861,7.89687,7.14963,7.11920,9.18589,5.12523,3.29660,6.68420,2.42145,7.93631,29.15336,5.53403,5.17467,3.63899,5.23814,6.19670,8.53001,9.28392,4.75023,6.37547,7.18324,8.98063,7.58133,6.76193,7.01276,12.70505,38.03626,2.92262,3.26522,4.76703,38.37790,3.93075,0.96072,8.59008,12.63818,4.65187,8.11902,0.72222,2.94713,6.52930,21.72883,11.04901,6.81653,1.97794,6.78420,3.18495,
15.000,3.25060,2.99762,4.56976,6.95391,7.59398,4.77609,11.49507,10.87136,7.97969,10.36677,6.35620,11.64965,4.67601,6.47250,11.91541,9.30420,11.67988,8.98292,7.98546,14.48006,2.80593,11.48816,7.05062,10.28198,9.08471,10.26497,18.24409,10.44418,4.75788,21.48850,6.18438,2.40231,5.41431,10.10195,4.78125,10.10810,6.10461,9.81068,19.68876,2.68754,8.84410,6.49017,12.30850,4.01568,45.84340,16.05086,8.23698,10.78648,9.48074,5.09615,5.63020,9.87585,10.36380,8.87273,7.82765,7.29578,8.02961,7.48556,11.25206,6.91706,6.03704,5.00643,3.76486,8.78794,27.59556,7.26818,5.53784,2.68782,6.25113,8.49111,10.92453,9.52261,5.31238,6.85403,6.64764,8.11820,6.64191,7.09910,6.11426,13.96380,38.86272,4.67665,2.82519,6.33515,40.62361,4.02865,1.23310,6.41131,12.02087,2.91922,6.72619,2.05563,4.51346,7.69116,21.44773,8.67011,5.33712,0.96146,7.66055,3.09117,
16.000,4.68886,4.74689,5.47961,8.20234,7.83778,2.71381,9.91074,10.95420,6.58838,8.47616,7.54123,12.57347,3.86414,4.74329,9.66641,8.56735,13.42022,7.35961,8.29593,16.08220,4.50837,12.96275,8.29662,10.53928,9.70787,8.00354,18.18799,9.59351,5.72371,21.38941,8.21054,2.07784,5.93279,8.55605,3.26358,8.50761,4.28651,8.16442,18.16344,3.94306,10.72136,8.01760,13.69775,4.28776,45.97366,18.00151,8.75513,13.20962,8.86722,6.20484,5.50105,8.08323,11.95221,7.26060,5.36171,9.63225,5.83230,8.50457,12.42991,8.43235,4.37313,3.81706,5.20502,9.26377,26.44948,7.99399,4.04395,1.62762,8.01989,9.64841,9.61579,8.38185,6.03830,8.01387,6.96416,9.65863,8.68733,6.44433,5.03976,12.34696,40.15843,6.42827,2.55654,4.68616,38.42342,2.15380,1.56702,6.08523,11.42758,3.68027,5.81948,2.96321,5.12464,6.65420,20.33938,9.40095,5.49163,1.41601,7.25532,4.84357,
17.000,6.21150,6.25697,8.01019,10.56724,6.58830,1.86708,8.24236,12.38225,4.53719,6.34927,7.98908,13.30541,4.17357,2.89875,8.71839,7.03922,11.86405,9.59785,8.86694,17.82463,4.97648,12.89422,10.16040,11.46756,10.24934,6.86620,19.68347,8.87108,7.10570,21.64766,8.16468,3.74832,7.01493,9.95671,5.37790,7.36131,6.10179,9.84691,20.76960,4.85913,9.23226,6.30617,15.87260,5.16074,44.80061,15.24764,7.90238,10.99471,9.94998,7.41016,6.39168,6.70790,12.25653,5.31646,3.80479,9.85839,5.72682,9.41149,13.98083,7.88840,6.76417,2.46520,7.18036,7.26804,24.73266,7.71672,4.95825,2.36347,9.72533,7.08531,8.15531,7.06804,5.84642,8.47155,5.54695,10.70322,9.62070,7.87623,3.83639,12.84632,38.57209,8.71526,3.61864,5.49220,38.21898,2.85897,0.57539,7.82321,12.62862,1.45581,3.36633,4.79022,7.45691,5.44749,19.74567,7.98123,5.31692,2.01833,8.23017,7.21318,
18.000,3.33820,5.49472,6.58158,9.50964,5.68546,4.06849,6.89616,10.04590,4.78824,4.07522,8.48064,13.82858,5.51733,1.66169,10.06455,7.80831,11.20295,7.31919,8.19385,18.00259,3.51100,11.39078,12.44949,13.16684,10.73127,6.61520,21.34530,7.28866,9.17774,22.46931,11.14221,2.66216,7.56047,10.07990,7.41607,8.99464,5.66808,8.57510,21.91768,3.33041,9.51875,7.57126,15.89338,3.74437,45.96721,13.95249,5.50702,9.81511,11.84247,10.21677,8.69426,5.49994,13.32869,4.26370,3.25362,8.97443,4.77706,8.94890,12.28275,7.78824,8.29974,4.22153,5.58484,6.14869,27.03543,5.23459,3.47401,1.48426,7.95146,8.23728,6.69303,8.72080,4.13618,6.95680,6.76017,10.96503,9.52006,7.97535,4.08209,11.85193,36.05760,7.74503,4.85649,6.52806,36.99170,1.74773,2.38756,5.72076,14.80211,3.94612,3.68091,3.16859,8.15659,6.28489,20.01908,9.48737,5.12510,2.24641,6.60564,8.51800,
19.000,2.76829,4.51662,7.25476,9.02496,7.80241,5.67295,7.19685,10.36298,6.88739,6.75336,7.88676,13.73013,4.44605,3.88034,11.97998,8.09960,13.00405,6.50054,8.75930,16.52816,2.17834,11.06453,10.77382,13.96296,12.69155,7.82917,20.79928,7.03099,7.12973,24.70034,13.64511,2.64188,7.67528,10.88452,9.54814,10.80438,7.23510,10.89375,24.40675,4.21962,11.10532,10.02410,13.65633,2.88605,47.99838,14.80379,5.89068,11.22055,11.75405,7.60458,10.89206,3.75415,12.80105,5.54275,4.82629,11.31525,4.29291,7.51082,13.21950,8.23457,5.76549,6.17978,5.18020,4.98916,27.04754,4.99223,5.49861,2.35315,6.13012,8.68652,6.00996,9.61663,3.17879,8.03914,6.08468,12.47338,10.79144,6.86031,5.30495,10.99715,34.96932,7.04052,5.03196,6.62955,39.25720,1.51810,4.21963,5.96828,15.67203,1.16164,3.87840,3.88175,11.17218,4.48089,20.50825,8.52145,4.62392,4.80858,7.21928,8.84701,
20.000,4.87178,6.19788,8.25662,10.72349,6.74942,5.99025,6.56230,10.16229,9.06861,5.27725,10.06192,15.16616,5.69332,2.88928,11.53006,6.87235,15.29138,8.52698,8.28012,17.23426,2.28522,12.53021,9.43756,11.88870,10.91315,7.03593,19.66762,6.07090,5.78732,23.09202,10.73700,3.46656,7.56275,10.84655,12.24238,11.28433,7.13225,10.97712,25.15026,4.94636,11.64785,7.76019,14.68918,3.14991,49.67086,17.55227,4.63464,10.17122,12.77672,6.52131,12.66123,3.10945,14.77476,7.19839,5.74357,10.90867,5.22251,8.18661,11.29669,7.88633,7.13399,8.44985,4.24205,3.11460,24.71423,4.39425,7.17310,1.59604,7.46970,7.93750,5.65560,10.46243,4.60824,6.94860,5.59247,12.44281,11.68540,4.75969,5.96136,11.81033,35.63908,7.42508,2.82951,5.72318,41.28346,1.88444,5.41084,8.67350,15.03408,3.10609,3.87424,5.36570,12.40379,3.17737,20.61897,9.24957,6.54931,6.43323,6.51465,10.26384,
21.000,5.30542,5.47675,6.53307,12.99141,4.20559,7.37552,7.75687,10.74331,10.66228,3.11919,10.20697,13.70343,4.40266,3.13970,10.70868,8.24337,13.03132,9.71535,8.67196,16.52581,1.72701,12.82429,10.30536,13.71217,10.32703,8.32823,17.43172,5.29582,7.22601,22.16875,11.72294,2.64413,6.93628,9.07565,13.49390,12.55168,8.60494,13.89638,26.42800,4.95697,10.22919,9.81497,15.64000,3.46637,48.48232,19.96957,4.07678,10.02112,10.91572,6.86973,11.02135,10.95365,16.52279,8.74843,4.39459,12.29830,6.98467,8.56752,12.14645,8.79333,7.17308,6.85604,5.71945,1.13607,23.64691,3.96633,6.98430,2.94471,9.30705,7.58114,5.02375,8.58770,2.61602,6.20760,7.07631,11.23262,12.40430,6.57237,7.90888,12.72956,35.92303,8.44932,1.62759,7.06732,43.38539,2.53625,3.85945,6.17746,16.91035,4.95970,3.92019,4.84433,11.29424,4.18460,21.34733,9.12560,4.25553,3.83743,6.94435,9.23338,
22.000,6.77786,7.76407,4.75721,13.79917,5.61147,8.29660,9.32343,8.43160,13.68098,5.01230,9.63827,11.89171,4.00008,4.53017,9.60620,9.44915,15.06481,7.64233,8.03812,17.48785,2.46677,13.95848,8.26479,15.98271,8.81371,9.84884,15.64475,4.18087,5.77067,21.32816,12.54630,3.53229,5.09379,7.19415,12.36252,12.35351,7.32102,16.65812,26.84117,3.10515,10.56437,9.63290,17.45370,4.75723,49.00626,17.80097,5.34410,11.86366,11.14021,6.79454,9.69293,9.05240,14.88148,8.28956,4.57546,12.23742,8.09646,6.97175,11.02814,10.27251,6.10786,9.14896,4.38082,2.57040,24.45370,4.59951,7.77367,3.13582,8.72527,7.83424,5.66741,10.27579,2.24382,6.62633,6.52118,11.72492,10.92815,5.86690,9.41475,14.51486,35.63437,7.43247,1.01757,7.46768,45.60487,3.29940,2.88887,6.65952,15.88897,7.00076,5.07693,5.11182,8.70525,4.77687,18.49044,7.28323,5.50948,1.88682,8.08397,10.14917,
23.000,6.24225,5.90101,2.58173,14.90326,6.95935,7.40742,8.46483,9.83489,14.51080,4.43390,10.53915,10.07794,1.97707,3.05977,11.83183,6.94576,16.13242,8.98355,7.29723,19.40537,2.97382,14.88630,10.40810,16.69554,11.36963,11.59583,13.26741,3.45172,6.18595,21.15811,13.06941,4.72479,5.91815,8.69404,14.00095,13.92325,8.22718,14.04434,25.34925,4.56162,9.73508,8.24560,15.26919,3.50516,50.56337,17.49378,4.20273,10.17866,10.59159,7.53513,11.98194,10.51008,13.65796,7.20884,5.37279,12.23395,9.12367,8.68061,11.13584,10.67545,5.72085,6.78917,5.39183,3.49059,25.59077,3.67479,8.74058,4.88759,6.36421,6.92594,7.02751,12.19170,3.66797,9.00106,4.66414,11.82019,10.48449,4.06034,7.84281,13.44835,37.16231,7.02463,3.45555,8.38190,44.82644,2.06943,4.39682,7.81812,14.20148,8.38107,6.01814,7.44999,9.85361,4.53337,18.31893,6.99649,5.32923,3.21122,6.27879,10.14555,
24.000,6.46778,7.93726,1.24877,13.13049,5.04854,7.23692,8.76430,8.78616,15.36789,4.93828,10.03767,9.60597,4.22722,3.68249,13.59888,5.98431,13.70172,8.91808,7.11364,21.23731,3.30973,13.71268,12.16947,17.05041,13.45473,9.42932,12.20227,5.06557,7.56431,22.27196,11.94137,5.77233,4.97910,7.14227,13.46857,14.66749,7.72611,13.10191,27.23190,3.53476,9.82579,8.39477,14.23560,4.47984,48.77711,14.93999,6.05969,11.29399,11.69486,6.03880,13.62682,12.22447,14.22030,5.92132,7.21442,13.14766,6.88450,7.76876,12.73282,9.99860,7.77536,6.14089,6.81064,2.73894,26.78426,5.62411,7.26007,6.96738,4.72541,6.40579,7.67733,14.44272,4.52176,10.23231,5.35158,13.76112,10.01445,2.80386,8.77768,12.50294,35.64534,7.62375,4.03904,9.98478,43.41465,3.05071,6.54383,7.00318,13.85940,9.35164,4.32948,6.92955,9.66201,5.98831,16.31642,7.15484,5.63722,5.22577,5.91243,9.46874,
25.000,5.33000,5.63507,2.28272,14.67409,6.65437,6.41526,8.60813,10.75353,16.48402,4.26988,9.69572,8.22976,3.55853,3.19168,13.35264,6.70280,13.63934,7.01932,7.02801,20.66030,2.40789,15.19236,10.50228,16.69714,11.99233,7.32926,13.78986,7.24325,7.54161,24.66554,13.99733,6.60634,5.93588,8.32502,12.74730,14.81853,6.96188,15.36779,27.40887,5.25245,10.47181,6.83043,16.06310,4.94255,46.71691,15.50918,8.36931,11.25487,12.56126,7.51949,16.28757,11.33616,12.54760,7.04227,5.92683,12.46275,6.10772,8.59361,10.96022,11.13664,8.41079,6.39681,8.51838,3.13662,26.27854,5.39284,6.20497,7.21383,6.69945,5.18252,8.56600,15.62027,3.07649,11.15098,5.14719,12.19002,9.85618,2.36663,9.51279,11.48675,35.11739,8.01066,4.41317,9.52050,41.38386,1.43186,6.79231,7.03710,12.92737,10.99964,5.66629,8.16790,11.15067,7.83255,15.10780,8.74500,7.43276,3.92321,7.70632,9.83370,
26.000,4.36197,3.20414,1.36824,14.09917,7.83401,4.53876,9.66687,8.53124,15.40969,5.97912,10.61152,7.10404,2.93262,1.03460,11.33400,4.91794,15.60250,5.33847,6.69775,21.99626,1.27258,15.87968,8.80720,17.89708,10.23888,5.87447,11.78169,8.48768,8.96063,25.99911,16.10378,9.20102,3.70695,6.46104,13.66546,13.96843,5.16007,17.31269,27.89395,6.80259,10.21596,5.36434,16.16781,6.68632,45.66871,15.59080,6.67191,8.96052,11.22211,5.76568,17.83865,12.07385,13.78372,6.38573,7.06565,11.48339,8.73367,8.18019,9.18709,9.63930,7.05529,7.40399,10.12480,4.25158,27.71944,6.86478,7.77865,5.54553,7.92794,3.50113,6.81144,14.43554,4.21177,9.32624,7.28988,14.24088,10.24598,4.08529,9.23973,13.56594,36.07612,7.29218,2.74934,9.86668,39.14889,1.62924,5.75607,6.72962,14.21978,12.66335,3.79278,9.31174,13.99045,23.39456,17.11213,9.74266,6.02289,2.10579,8.05359,11.28220,
27.000,2.12039,5.40801,2.79373,13.93492,9.92724,3.76719,10.83419,10.88905,17.60902,3.63039,11.41052,7.95310,3.99480,2.25850,13.02536,6.79094,14.27155,6.91880,7.45894,20.41473,3.35452,14.50977,10.08998,18.52363,11.87568,8.18495,13.93951,8.36869,8.62739,27.30631,14.00884,10.08025,4.12585,5.98545,15.37029,15.01479,4.10355,18.45356,26.27089,9.24388,9.35201,6.85849,16.94055,7.17500,44.56801,13.99153,7.72455,6.25957,9.56978,7.58236,17.05152,11.06382,14.27614,6.11393,4.77778,10.16358,8.78398,6.21082,7.97946,7.92730,9.53357,9.15193,8.40218,5.44690,26.71548,5.36211,9.71322,5.95693,9.41506,4.05667,7.26206,14.09660,6.78354,11.75265,7.50222,13.00791,9.27041,4.92483,10.62121,11.65357,34.47849,7.83860,3.74175,10.40997,37.84931,2.84386,3.35138,6.34442,14.61953,11.19042,5.86018,10.74618,12.27396,21.18783,16.41641,8.18984,6.43889,1.97087,8.72490,9.69632,
