128.000,5500.75107,55.00751
129.000,5547.54827,55.47548
130.000,5738.96007,57.38960
131.000,5719.19426,57.19194
132.000,5795.40699,57.95407
133.000,5923.62551,59.23626
134.000,5854.81606,58.54816
135.000,6004.60469,60.04605
136.000,6151.82051,61.51821
137.000,6324.23566,63.24236
138.000,6272.90430,62.72904
139.000,6251.49083,62.51491
140.000,6336.25434,63.36254
141.000,6335.44407,63.35444
142.000,6409.26417,64.09264
143.000,6434.67093,64.34671
144.000,6647.10325,66.47103
145.000,6600.25274,66.00253
146.000,6643.81672,66.43817
147.000,6747.82271,67.47823
148.000,6778.76077,67.78761
149.000,6673.83473,66.73835
150.000,6622.05260,66.22053
151.000,6620.81653,66.20817
152.000,6587.93834,65.87938
153.000,6671.39170,66.71392
154.000,6749.54814,67.49548
155.000,6747.02041,67.47020
156.000,6671.87778,66.71878
157.000,6698.82251,66.98823
158.000,6682.49788,66.82498
159.000,6670.79193,66.70792
160.000,6716.27590,67.16276
161.000,6694.57114,66.94571
162.000,6812.92421,68.12924
163.000,6947.63278,69.47633
164.000,6953.08131,69.53081
165.000,6991.96034,69.91960
166.000,6986.84173,69.86842
167.000,6796.66234,67.96662
168.000,6872.98295,68.72983
169.000,6927.60621,69.27606
170.000,6860.08395,68.60084
171.000,6900.48058,69.00481
172.000,7033.64650,70.33646
173.000,7017.86303,70.17863
174.000,7137.42087,71.37421
175.000,7251.99354,72.51994
176.000,7290.12642,72.90126
177.000,7240.95772,72.40958
178.000,7185.69184,71.85692
179.000,7202.12547,72.02125
180.000,7166.04787,71.66048
181.000,7250.75856,72.50759
182.000,7328.06587,73.28066
183.000,7295.72103,72.95721
184.000,7510.05015,75.10050
185.000,7563.88237,75.63882
186.000,7586.12103,75.86121
187.000,7777.73305,77.77733
188.000,7784.15106,77.84151
189.000,7687.25515,76.87255
190.000,7786.78588,77.86786
191.000,7849.87521,78.49875
192.000,7896.57282,78.96573
193.000,7951.56225,79.51562
194.000,7734.29817,77.34298
195.000,7720.09375,77.20094
196.000,7656.38553,76.56386
197.000,7728.52167,77.28522
198.000,7942.49056,79.42491
199.000,7920.32152,79.20322
200.000,7848.23432,78.48234
201.000,7937.47086,79.37471
202.000,7943.04564,79.43046
203.000,7960.40865,79.60409
204.000,7951.63365,79.51634
205.000,8148.73528,81.48735
206.000,8177.45467,81.77455
207.000,8427.82250,84.27823
208.000,8224.33993,82.24340
209.000,8214.13020,82.14130
210.000,8184.11610,81.84116
211.000,8302.73140,83.02731
212.000,8327.29524,83.27295
213.000,8432.74610,84.32746
214.000,8387.21672,83.87217
215.000,8440.92545,84.40925
216.000,8320.30652,83.20307
217.000,8270.39699,82.70397
218.000,8396.93103,83.96931
219.000,8287.09232,82.87092
220.000,8256.40543,82.56405
221.000,8293.73221,82.93732
222.000,8372.38568,83.72386
223.000,8443.20682,84.43207
224.000,8575.74390,85.75744
225.000,8460.11288,84.60113
226.000,8582.65359,85.82654
227.000,8547.70147,85.47701
228.000,8542.99555,85.42996
229.000,8751.19916,87.51199
230.000,8797.57460,87.97575
231.000,8728.52000,87.28520
232.000,8901.39939,89.01399
233.000,8909.69448,89.09694
234.000,8979.37891,89.79379
235.000,9049.66936,90.49669
236.000,9088.41858,90.88419
237.000,9162.30772,91.62308
238.000,9286.79671,92.86797
239.000,9298.39392,92.98394
240.000,9241.18751,92.41188
241.000,9348.75536,93.48755
242.000,9533.10986,95.33110
243.000,9368.72768,93.68728
244.000,9337.33256,93.37333
245.000,9498.55354,94.98554
246.000,9376.82113,93.76821
247.000,9350.46665,93.50467
248.000,9302.03472,93.02035
249.000,9550.62299,95.50623
250.000,9408.80812,94.08808
251.000,9385.53899,93.85539
252.000,9234.44156,92.34442
253.000,9192.65237,91.92652
254.000,9163.56496,91.63565
255.000,9160.10710,91.60107
256.000,9148.87924,91.48879
257.000,9112.20255,91.12203
258.000,9197.17982,91.97180
259.000,9214.45054,92.14451
260.000,9308.79921,93.08799
261.000,9322.33701,93.22337
262.000,9376.66300,93.76663
263.000,9291.17716,92.91177
264.000,9278.69405,92.78694
265.000,9122.66195,91.22662
266.000,9229.68286,92.29683
267.000,9281.26645,92.81266
268.000,9352.94121,93.52941
269.000,9517.15261,95.17153
270.000,9476.33577,94.76336
271.000,9266.63854,92.66639
272.000,9379.32081,93.79321
273.000,9321.01043,93.21010
274.000,9515.92054,95.15921
275.000,9649.90933,96.49909
276.000,9552.03636,95.52036
277.000,9475.65944,94.75659
278.000,9510.36559,95.10366
279.000,9655.09016,96.55090
280.000,9583.99016,95.83990
281.000,9543.71680,95.43717
282.000,9536.83264,95.36833
283.000,9566.45024,95.66450
284.000,9431.85363,94.31854
285.000,9351.82740,93.51827
286.000,9304.07179,93.04072
287.000,9477.05042,94.77050
288.000,9449.16809,94.49168
289.000,9443.48156,94.43482
290.000,9577.26498,95.77265
291.000,9569.48556,95.69486
292.000,9656.04021,96.56040
293.000,9653.64936,96.53649
294.000,9588.47838,95.88478
295.000,9533.59121,95.33591
296.000,9579.74233,95.79742
297.000,9523.58861,95.23589
298.000,9601.62492,96.01625
299.000,9606.37562,96.06376
300.000,9796.50072,97.96501
301.000,9720.34005,97.20340
302.000,9682.53732,96.82537
303.000,9725.65332,97.25653
304.000,9688.49440,96.88494
305.000,9776.41185,97.76412
306.000,9785.86058,97.85861
307.000,9679.57461,96.79575
308.000,9667.25312,96.67253
309.000,9604.86269,96.04863
310.000,9722.02584,97.22026
311.000,9842.68338,98.42683
312.000,9805.46234,98.05462
313.000,9775.53968,97.75540
314.000,9855.65548,98.55655
315.000,9957.81356,99.57814
316.000,10000.69057,100.00691
317.000,10179.37352,101.79374
318.000,10044.26343,100.44263
319.000,10226.81478,102.26815
320.000,10335.87739,103.35877
321.000,10352.73246,103.52732
322.000,10455.35471,104.55355
323.000,10656.89035,106.56890
324.000,10638.39262,106.38393
325.000,10574.03510,105.74035
326.000,10428.93993,104.28940
327.000,10411.65696,104.11657
328.000,10369.70289,103.69703
329.000,10373.50651,103.73507
330.000,10481.73098,104.81731
331.000,10642.24367,106.42244
332.000,10691.26734,106.91267
333.000,10763.12383,107.63124
334.000,10757.48091,107.57481
335.000,10927.03776,109.27038
336.000,10907.10304,109.07103
337.000,11010.92725,110.10927
338.000,11085.94193,110.85942
339.000,11156.03128,111.56031
340.000,11165.00703,111.65007
341.000,11062.59749,110.62597
342.000,11017.56167,110.17562
343.000,11022.84518,110.22845
344.000,11180.36145,111.80361
345.000,11332.38781,113.32388
346.000,11236.73090,112.36731
347.000,11292.55181,112.92552
348.000,11412.57226,114.12572
349.000,11302.28043,113.02280
350.000,11293.37932,112.93379
351.000,11407.16926,114.07169
352.000,11632.30346,116.32303
353.000,11604.85955,116.04860
354.000,11735.09435,117.35094
355.000,11727.11128,117.27111
356.000,11658.62585,116.58626
357.000,11717.91627,117.17916
358.000,11847.63828,118.47638
359.000,11827.12155,118.27122
360.000,11700.24015,117.00240
361.000,11742.34913,117.42349
362.000,11946.65504,119.46655
363.000,11989.93910,119.89939
364.000,12018.21845,120.18218
365.000,12068.14419,120.68144
366.000,12038.76723,120.38767
367.000,12089.45242,120.89452
368.000,12023.57999,120.23580
369.000,12110.94913,121.10949
370.000,12256.25342,122.56253
371.000,12372.64996,123.72650
372.000,12159.40164,121.59402
373.000,12047.05469,120.47055
374.000,12214.81962,122.14820
375.000,12237.93883,122.37939
376.000,12407.80417,124.07804
377.000,12351.50306,123.51503
378.000,12412.66958,124.12670
379.000,12592.22560,125.92226
380.000,12546.91537,125.46915
381.000,12609.37280,126.09373
382.000,12795.03686,127.95037
383.000,12794.18296,127.94183
384.000,12716.91549,127.16915
385.000,12533.87933,125.33879
386.000,12679.83037,126.79830
387.000,12636.19094,126.36191
388.000,12693.94771,126.93948
389.000,12488.26167,124.88262
390.000,12382.03893,123.82039
391.000,12562.59873,125.62599
392.000,12536.60778,125.36608
393.000,12296.73132,122.96731
394.000,12277.55971,122.77560
395.000,12161.12127,121.61121
396.000,12235.56333,122.35563
397.000,12295.44251,122.95443
398.000,12413.13471,124.13135
399.000,12324.47612,123.24476
400.000,12414.14431,124.14144
401.000,12553.62832,125.53628
402.000,12643.62045,126.43620
403.000,12781.43910,127.81439
404.000,12490.16767,124.90168
405.000,12493.11688,124.93117
406.000,12508.49637,125.08496
407.000,12392.48970,123.92490
408.000,12428.39442,124.28394
409.000,12517.91926,125.17919
410.000,12677.91589,126.77916
411.000,12557.49832,125.57498
412.000,12685.29899,126.85299
413.000,12579.76278,125.79763
414.000,12391.82744,123.91827
415.000,12123.71469,121.23715
416.000,12307.54186,123.07542
417.000,12326.91157,123.26912
418.000,12169.96204,121.69962
419.000,12468.01149,124.68011
420.000,12419.89812,124.19898
421.000,12442.11443,124.42114
422.000,12607.97673,126.07977
423.000,12625.05249,126.25052
424.000,12536.12800,125.36128
425.000,12688.27307,126.88273
426.000,12626.85272,126.26853
427.000,12635.23090,126.35231
428.000,12413.09543,124.13095
429.000,12282.07897,122.82079
430.000,12340.27101,123.40271
431.000,12346.07143,123.46071
432.000,12496.38786,124.96388
433.000,12553.51724,125.53517
434.000,12514.22572,125.14226
435.000,12567.76681,125.67767
436.000,12796.84294,127.96843
437.000,12878.84309,128.78843
438.000,12930.73593,129.30736
439.000,13014.33954,130.14340
440.000,13159.80148,131.59801
441.000,13055.32186,130.55322
442.000,13148.12513,131.48125
443.000,12901.36696,129.01367
444.000,12919.55324,129.19553
445.000,12950.45885,129.50459
446.000,13066.43549,130.66435
447.000,13051.08652,130.51087
448.000,13198.62398,131.98624
449.000,13348.38926,133.48389
450.000,13415.75634,134.15756
451.000,13528.69757,135.28698
452.000,13747.59386,137.47594
453.000,13663.38946,136.63389
454.000,13398.69308,133.98693
455.000,13438.15538,134.38155
456.000,13749.80072,137.49801
457.000,13670.89929,136.70899
458.000,13918.55623,139.18556
459.000,13946.66505,139.46665
460.000,13782.83529,137.82835
461.000,13672.69906,136.72699
462.000,13572.36451,135.72365
463.000,13748.88617,137.48886
464.000,13647.83277,136.47833
465.000,13781.04524,137.81045
466.000,13869.57126,138.69571
467.000,13793.10792,137.93108
468.000,13748.57454,137.48575
469.000,13573.37403,135.73374
470.000,13564.04601,135.64046
471.000,13565.26656,135.65267
472.000,13390.49352,133.90494
473.000,13200.90197,132.00902
474.000,13230.53724,132.30537
475.000,13230.75848,132.30758
476.000,13217.39295,132.17393
477.000,13209.98796,132.09988
478.000,13217.28197,132.17282
479.000,13126.92039,131.26920
480.000,13269.79410,132.69794
481.000,13359.08553,133.59086
482.000,13422.30318,134.22303
483.000,13211.39040,132.11390
484.000,13313.08899,133.13089
485.000,13302.06145,133.02061
486.000,13506.84783,135.06848
487.000,13489.29833,134.89298
488.000,13746.11724,137.46117
489.000,13731.69521,137.31695
490.000,13761.49507,137.61495
491.000,13852.06654,138.52067
492.000,13811.80878,138.11809
493.000,13836.33252,138.36333
494.000,13757.60137,137.57601
495.000,13690.70914,136.90709
496.000,13445.83824,134.45838
497.000,13453.73782,134.53738
498.000,13676.59576,136.76596
499.000,13692.92563,136.92926
500.000,13652.81822,136.52818
501.000,13950.43374,139.50434
502.000,13970.18809,139.70188
503.000,14058.82888,140.58829
504.000,13993.55346,139.93553
505.000,13975.73491,139.75735
506.000,14029.71450,140.29715
507.000,13818.59289,138.18593
508.000,13722.60004,137.22600
509.000,13797.14131,137.97141
510.000,14017.06751,140.17068
511.000,14075.60158,140.75602
512.000,13902.36456,139.02365
513.000,13755.34877,137.55349
514.000,13940.72893,139.40729
515.000,13985.16465,139.85165
516.000,14094.24314,140.94243
517.000,14061.28890,140.61289
518.000,14202.21575,142.02216
519.000,14095.46406,140.95464
520.000,14028.46650,140.28466
521.000,14059.60114,140.59601
522.000,14142.97209,141.42972
523.000,14209.54692,142.09547
524.000,14215.64273,142.15643
525.000,14048.89883,140.48899
526.000,13989.35521,139.89355
527.000,13854.82300,138.54823
528.000,13997.52263,139.97523
529.000,13766.60881,137.66609
530.000,13854.39699,138.54397
531.000,13764.58789,137.64588
532.000,13624.06518,136.24065
533.000,13576.53145,135.76531
534.000,13573.79954,135.73800
535.000,13670.38057,136.70381
536.000,13676.80928,136.76809
537.000,13809.98736,138.09987
538.000,13991.73630,139.91736
539.000,14266.92390,142.66924
540.000,14289.31506,142.89315
541.000,14347.27842,143.47278
542.000,14154.79339,141.54793
543.000,14132.66668,141.32667
544.000,14016.56873,140.16569
545.000,14186.95907,141.86959
546.000,14297.65005,142.97650
547.000,14416.81836,144.16818
548.000,14781.46198,147.81462
549.000,14725.62174,147.25622
550.000,15054.17668,150.54177
551.000,15040.66420,150.40664
552.000,14850.65385,148.50654
553.000,14835.39523,148.35395
554.000,14888.05580,148.88056
555.000,15100.16110,151.00161
556.000,15339.61596,153.39616
557.000,15318.42699,153.18427
558.000,15413.99751,154.13998
559.000,15434.51371,154.34514
560.000,15400.01191,154.00012
561.000,15395.15003,153.95150
562.000,15398.92603,153.98926
563.000,15183.03140,151.83031
564.000,15333.36424,153.33364
565.000,15094.72904,150.94729
566.000,15176.36855,151.76369
567.000,15117.05515,151.17055
568.000,15032.62291,150.32623
569.000,15001.88750,150.01887
570.000,14977.07502,149.77075
571.000,14899.77183,148.99772
572.000,14688.16730,146.88167
573.000,14655.93033,146.55930
574.000,14593.68533,145.93685
575.000,14658.07869,146.58079
576.000,14752.77456,147.52775
577.000,14859.92586,148.59926
578.000,14731.89738,147.31897
579.000,14688.32935,146.88329
580.000,14848.70680,148.48707
581.000,15098.87518,150.98875
582.000,15160.05658,151.60057
583.000,15206.16630,152.06166
584.000,15142.88994,151.42890
585.000,14943.84235,149.43842
586.000,15224.04687,152.24047
587.000,15311.80862,153.11809
588.000,15335.81056,153.35811
589.000,15330.96537,153.30965
590.000,15163.33843,151.63338
591.000,15236.63869,152.36639
592.000,15136.60786,151.36608
593.000,15099.23599,150.99236
594.000,15254.84508,152.54845
595.000,15232.93252,152.32933
596.000,15061.79845,150.61798
597.000,15321.47690,153.21477
598.000,15294.55612,152.94556
599.000,15198.84195,151.98842
600.000,15350.48899,153.50489
601.000,15418.45464,154.18455
602.000,15494.68622,154.94686
603.000,15364.61220,153.64612
604.000,15447.51460,154.47515
605.000,15492.41793,154.92418
606.000,15403.33002,154.03330
607.000,15132.07467,151.32075
608.000,15082.90976,150.82910
609.000,15023.14988,150.23150
610.000,15016.79820,150.16798
611.000,15042.42231,150.42422
612.000,14961.20440,149.61204
613.000,14736.12728,147.36127
614.000,14842.52546,148.42525
615.000,14873.86988,148.73870
616.000,14874.81375,148.74814
617.000,14918.54994,149.18550
618.000,14936.77684,149.36777
619.000,14951.81146,149.51811
620.000,14917.95480,149.17955
621.000,14857.03278,148.57033
622.000,15044.78652,150.44787
623.000,15173.30476,151.73305
624.000,15230.71516,152.30715
625.000,15259.65447,152.59654
626.000,15215.97504,152.15975
627.000,15275.51845,152.75518
628.000,15266.63543,152.66635
629.000,15488.50016,154.88500
630.000,15369.53953,153.69540
631.000,15435.33139,154.35331
632.000,15554.06513,155.54065
633.000,15488.69447,154.88694
634.000,15448.66226,154.48662
635.000,15680.64436,156.80644
636.000,15678.55890,156.78559
637.000,15929.73948,159.29739
638.000,15897.24058,158.97241
639.000,15914.77994,159.14780
640.000,15832.67362,158.32674
641.000,15822.87914,158.22879
642.000,15875.95857,158.75959
643.000,15807.99631,158.07996
644.000,15844.42833,158.44428
645.000,15713.98047,157.13980
646.000,15723.49555,157.23496
647.000,15771.93612,157.71936
648.000,15949.57917,159.49579
649.000,16044.01614,160.44016
650.000,16048.04219,160.48042
651.000,16114.51713,161.14517
652.000,16177.72272,161.77723
653.000,16217.93915,162.17939
654.000,16091.23297,160.91233
655.000,16158.41248,161.58412
656.000,16408.95906,164.08959
657.000,16287.56066,162.87561
658.000,16326.85866,163.26859
659.000,16376.24529,163.76245
660.000,16341.07607,163.41076
661.000,16295.50016,162.95500
662.000,16380.16522,163.80165
663.000,16274.42713,162.74427
664.000,16185.41410,161.85414
665.000,16068.77650,160.68777
666.000,15844.98889,158.44989
667.000,15964.61413,159.64614
668.000,15969.91076,159.69911
669.000,15970.98640,159.70986
670.000,16095.63483,160.95635
671.000,16099.78875,160.99789
672.000,16065.59613,160.65596
673.000,16178.93001,161.78930
674.000,16224.69204,162.24692
675.000,16244.59721,162.44597
676.000,16236.60314,162.36603
677.000,16315.29883,163.15299
678.000,16689.78807,166.89788
679.000,16679.44351,166.79444
680.000,16829.03625,168.29036
681.000,16906.02825,169.06028
682.000,17027.48063,170.27481
683.000,16924.06512,169.24065
684.000,17079.98293,170.79983
685.000,16958.99438,169.58994
686.000,16948.92021,169.48920
687.000,16902.00738,169.02007
688.000,16574.55288,165.74553
689.000,16744.78766,167.44788
690.000,16775.54032,167.75540
691.000,16698.74827,166.98748
692.000,16620.25166,166.20252
693.000,16702.68695,167.02687
694.000,16697.73914,166.97739
695.000,16730.68517,167.30685
696.000,16679.16198,166.79162
697.000,16648.02220,166.48022
698.000,16552.96023,165.52960
699.000,16646.45651,166.46457
700.000,16626.02461,166.26025
701.000,16647.34564,166.47346
702.000,16676.52604,166.76526
703.000,16691.15315,166.91153
704.000,16790.37780,167.90378
705.000,16901.16080,169.01161
706.000,17004.16014,170.04160
707.000,17185.38203,171.85382
708.000,17090.89807,170.90898
709.000,17043.73282,170.43733
710.000,17094.63714,170.94637
711.000,16971.83442,169.71834
712.000,17075.04471,170.75045
713.000,17164.92520,171.64925
714.000,17057.22482,170.57225
715.000,16924.44544,169.24445
716.000,16877.65206,168.77652
717.000,16928.93205,169.28932
718.000,16705.56530,167.05565
719.000,16841.75013,168.41750
720.000,16836.46063,168.36461
721.000,16834.33400,168.34334
722.000,16752.87625,167.52876
723.000,16643.81799,166.43818
724.000,16745.76920,167.45769
725.000,16828.50971,168.28510
726.000,16748.58500,167.48585
727.000,16631.51146,166.31511
728.000,16816.16830,168.16168
729.000,16647.13271,166.47133
730.000,16676.72833,166.76728
731.000,16759.03549,167.59035
732.000,16953.86348,169.53863
733.000,16772.27363,167.72274
734.000,16733.14627,167.33146
735.000,16630.98324,166.30983
736.000,16565.21006,165.65210
737.000,16459.30680,164.59307
738.000,16485.08316,164.85083
739.000,16505.23459,165.05235
740.000,16636.91598,166.36916
741.000,16778.66265,167.78663
742.000,16637.70479,166.37705
743.000,16645.20645,166.45206
744.000,16542.89305,165.42893
745.000,16587.55589,165.87556
746.000,16481.96891,164.81969
747.000,16414.12883,164.14129
748.000,16447.03299,164.47033
749.000,16685.45647,166.85456
750.000,16514.53425,165.14534
751.000,16544.22465,165.44225
752.000,16624.02434,166.24024
753.000,16841.67208,168.41672
754.000,16956.26361,169.56264
755.000,17023.04150,170.23042
756.000,17103.73004,171.03730
757.000,17159.22914,171.59229
758.000,17340.83493,173.40835
759.000,17225.33089,172.25331
760.000,17328.59679,173.28597
761.000,17068.39785,170.68398
762.000,16815.10985,168.15110
763.000,16838.21105,168.38211
764.000,16981.58905,169.81589
765.000,16796.41829,167.96418
766.000,16757.95189,167.57952
767.000,17009.03098,170.09031
768.000,16897.30015,168.97300
769.000,16854.16735,168.54167
770.000,16865.79939,168.65799
771.000,16981.75606,169.81756
772.000,17162.11339,171.62113
773.000,17257.42362,172.57424
774.000,17526.01520,175.26015
775.000,17185.48891,171.85489
776.000,17302.85259,173.02853
777.000,17252.23279,172.52233
778.000,17190.06132,171.90061
779.000,17080.12861,170.80129
780.000,16916.72879,169.16729
781.000,16876.26080,168.76261
782.000,16989.28074,169.89281
783.000,16973.95904,169.73959
784.000,16908.59030,169.08590
785.000,16955.71122,169.55711
786.000,17048.87188,170.48872
787.000,16803.88257,168.03883
788.000,16787.28915,167.87289
789.000,16670.46546,166.70465
790.000,16543.76310,165.43763
791.000,16654.40555,166.54406
792.000,16781.81392,167.81814
793.000,16865.04040,168.65040
794.000,16880.76942,168.80769
795.000,16994.31172,169.94312
796.000,17050.31260,170.50313
797.000,16963.92752,169.63928
798.000,17120.33128,171.20331
799.000,17386.84319,173.86843
800.000,17431.48814,174.31488
801.000,17355.89048,173.55890
802.000,17255.89205,172.55892
803.000,17234.07929,172.34079
804.000,17399.84058,173.99841
805.000,17373.67388,173.73674
806.000,17353.64525,173.53645
807.000,17373.91567,173.73916
808.000,17484.01884,174.84019
809.000,17534.26443,175.34264
810.000,17408.40111,174.08401
811.000,17296.65184,172.96652
812.000,17446.17907,174.46179
813.000,17438.78822,174.38788
814.000,17726.10618,177.26106
815.000,17835.36213,178.35362
816.000,17846.97558,178.46976
817.000,17898.97814,178.98978
818.000,17983.56421,179.83564
819.000,17968.26451,179.68265
820.000,18201.29342,182.01293
821.000,18100.77890,181.00779
822.000,18343.99971,183.44000
823.000,18308.71299,183.08713
824.000,18193.65140,181.93651
825.000,18173.74688,181.73747
826.000,18144.12516,181.44125
827.000,18198.29104,181.98291
828.000,17979.72347,179.79723
829.000,17699.15626,176.99156
830.000,17766.29934,177.66299
831.000,17882.27467,178.82275
832.000,17723.34084,177.23341
833.000,17620.31505,176.20315
834.000,17870.42922,178.70429
835.000,18006.46786,180.06468
836.000,17834.22840,178.34228
837.000,17763.99104,177.63991
838.000,17708.18367,177.08184
839.000,17715.02783,177.15028
840.000,17831.42914,178.31429
841.000,17756.74497,177.56745
842.000,17747.86640,177.47866
843.000,17824.96253,178.24963
844.000,17843.32897,178.43329
845.000,17980.12073,179.80121
846.000,18105.07746,181.05077
847.000,18095.51275,180.95513
848.000,18276.02439,182.76024
849.000,18050.31687,180.50317
850.000,17854.47704,178.54477
851.000,17880.17137,178.80171
852.000,17811.41349,178.11413
853.000,17833.78077,178.33781
854.000,17933.87169,179.33872
855.000,17988.27092,179.88271
856.000,17937.41367,179.37414
857.000,18211.19463,182.11195
858.000,18272.96098,182.72961
859.000,18398.03350,183.98034
860.000,18584.50539,185.84505
861.000,18540.62273,185.40623
862.000,18327.85604,183.27856
863.000,18451.83257,184.51833
864.000,18462.47993,184.62480
865.000,18680.18630,186.80186
866.000,18683.66779,186.83668
867.000,18800.99789,188.00998
868.000,18745.81294,187.45813
869.000,18951.90869,189.51909
870.000,18990.03918,189.90039
871.000,19082.22737,190.82227
872.000,19173.70417,191.73704
873.000,19391.61512,193.91615
874.000,19394.29481,193.94295
875.000,19420.77969,194.20780
876.000,19460.15929,194.60159
877.000,19471.47024,194.71470
878.000,19224.66392,192.24664
879.000,19398.75906,193.98759
880.000,19642.40000,196.42400
881.000,19588.30833,195.88308
882.000,19380.18784,193.80188
883.000,19648.39759,196.48398
884.000,19897.64459,198.97645
885.000,19851.83168,198.51832
886.000,20067.86933,200.67869
887.000,20152.38347,201.52383
888.000,19990.64228,199.90642
889.000,19676.85648,196.76856
890.000,19736.25831,197.36258
891.000,19814.48381,198.14484
892.000,19955.05467,199.55055
893.000,20105.78212,201.05782
894.000,20301.35942,203.01359
895.000,20603.27715,206.03277
896.000,20535.94943,205.35949
897.000,20715.27569,207.15276
898.000,20772.97130,207.72971
899.000,20577.16918,205.77169
900.000,20762.35438,207.62354
901.000,20931.53369,209.31534
902.000,20910.07393,209.10074
903.000,20956.98905,209.56989
904.000,21296.95447,212.96954
905.000,21250.46153,212.50462
906.000,21282.31024,212.82310
907.000,21193.68695,211.93687
908.000,21285.42715,212.85427
909.000,20917.23696,209.17237
910.000,20791.48235,207.91482
911.000,20922.52223,209.22522
912.000,21185.04755,211.85048
913.000,21229.28215,212.29282
914.000,20977.77619,209.77776
915.000,21274.79312,212.74793
916.000,21480.27394,214.80274
917.000,21776.03149,217.76031
918.000,21755.15590,217.55156
919.000,21919.50739,219.19507
920.000,21727.30309,217.27303
921.000,21757.60220,217.57602
922.000,21854.06437,218.54064
923.000,21861.55698,218.61557
924.000,21912.39026,219.12390
925.000,22074.90399,220.74904
926.000,22166.36745,221.66367
927.000,22246.03233,222.46032
928.000,22393.08668,223.93087
929.000,22474.16275,224.74163
930.000,22449.91709,224.49917
931.000,22536.95772,225.36958
932.000,22446.64390,224.46644
933.000,22479.44311,224.79443
