810.869718,256.607566,840.709196,944.429197,490.104575,393.675752,934.586542,185.545961,57.647693,365.679601,345.505873,126.555801,35.470884,213.587348,17.638017,988.401017,226.817196,802.967146,153.422234,153.539328,614.640263,355.073715,971.149255,626.109919,610.843804,511.046376,679.820596,57.965513,812.403439,751.518632,438.453159,336.603452,43.124945,890.782458,570.492037,518.553951,142.473655,399.228092,61.319280,546.453027,135.867021,333.231058,955.375306,159.914182,141.999973,199.250305,70.386247,578.549923,954.040346,12.093005,423.408712,897.468882,579.251706,92.410574,709.237418,171.754672,215.950020,135.239115,22.679931,309.482650,571.038057,847.791894,953.286372,180.195093,565.173096,542.797939,494.068837,526.812580,903.579504,369.577190,931.671683,975.711685,153.748505,98.979874,722.287329,315.847113,104.324370,265.227338,934.967435,389.932095,32.968384,421.823937,756.249824,327.117067,707.273479,287.428822,976.469517,44.509116,194.774054,987.037541,172.061717,526.633283,114.982201,798.901137,159.703670,718.806678,543.081269,532.849758,559.678590,520.043737,659.125741,221.661902,331.737713,86.489630,737.534593,133.733802,449.438286,42.783630,975.497744,231.323725,7.692569,473.863463,961.771630,745.379232,772.407384,986.205762,830.118145,258.135420,228.533960,151.551435,982.013487,929.543048,841.789915,811.428348,708.528834,458.011895,959.121205,914.933193,57.286217,818.241900,488.957196,894.064348,271.745432,107.188057,383.075778,12.917920,454.597364,849.411848,623.462448,448.329553,76.386113,266.480165,768.460170,688.110005,902.171023,781.331471,629.144125,76.098248,367.707187,115.880865,



































































































812.124818,257.238921,844.980603,941.358124,493.169004,390.965735,929.331391,179.084754,61.569289,377.328212,348.930596,129.500299,28.916148,218.413620,10.489665,989.512203,228.997750,798.686193,148.500105,157.924656,621.428604,358.644068,971.648272,623.134444,609.151783,510.638773,673.297859,52.269393,804.223231,755.872835,440.830136,337.272483,36.501981,891.355535,575.150050,521.985223,136.841920,402.455836,69.378350,547.150818,139.354117,338.657332,954.001276,165.231269,138.590366,189.562024,63.328159,583.450846,964.618135,1.096705,425.406217,904.004235,586.535949,85.490700,712.467479,180.296828,215.929454,141.780719,12.596060,301.731948,579.865514,849.907942,957.644906,184.911203,561.063249,539.317389,491.459667,530.973782,891.907362,372.445709,928.927461,969.609422,156.870040,108.753804,719.661597,303.756106,93.894950,275.773907,936.895186,387.264217,31.795105,419.078650,765.262924,329.426699,711.567440,297.911258,982.769056,39.922698,194.200567,992.066043,175.446776,526.126104,107.852914,810.620398,164.557763,718.675532,551.818319,524.052607,544.334273,518.975876,663.872862,214.482464,330.791948,90.281240,738.041856,135.627540,453.698518,37.514951,980.384966,233.923395,1.585348,476.011591,958.381877,745.057946,763.080029,983.750845,831.687868,254.404458,240.888846,154.732400,989.136845,924.474029,850.291510,818.568969,712.360336,461.703851,968.661608,919.065508,64.812104,819.850928,488.966168,903.085688,267.038255,97.953445,388.682267,8.137901,447.473640,851.177820,621.989996,440.020854,72.459206,267.213201,773.968500,692.644129,910.556693,787.964158,637.214647,73.842432,368.052484,124.570164,



































































































811.623268,259.212507,843.033249,935.270264,493.673780,383.685160,931.010883,179.147350,67.240170,376.290353,344.937071,141.441984,25.504183,223.540812,13.939653,982.782548,221.340337,789.000853,151.133140,154.603200,616.478002,352.577290,964.762483,623.376901,605.637902,504.165219,675.700182,55.863438,806.035999,760.168733,431.158730,333.548049,31.899067,894.348750,577.516129,522.180512,140.666711,402.697578,66.783895,543.153430,134.175844,337.677662,949.899094,173.961039,137.807854,182.845053,64.891911,582.535706,974.269011,17.989851,426.166336,899.705480,594.182341,83.350247,704.344640,181.259885,206.981574,137.595796,17.979344,304.252805,585.903643,847.557306,953.806943,183.768109,561.591493,545.467379,476.671899,532.448757,884.418483,368.458010,932.999518,966.910208,157.914607,103.190679,712.342568,309.234148,92.975959,267.374814,933.160018,379.004209,30.751843,418.907679,762.367260,328.672602,703.511053,312.792642,982.925944,37.188434,189.036315,995.757144,176.104239,521.870194,111.723791,816.509217,161.790704,715.217096,548.448813,518.496319,553.380645,518.684952,666.835459,220.068141,332.644897,92.104109,736.979859,134.970930,449.775316,48.628160,992.801302,229.196493,7.335250,472.724952,953.858625,743.162017,765.511500,991.127699,835.562485,257.341719,243.134207,149.301631,988.329085,930.362621,856.742843,815.439947,695.050285,464.974448,978.279440,923.188580,60.848661,828.095325,486.314592,904.327699,261.043143,93.559377,391.183115,13.548598,448.589481,854.156574,619.741237,443.227811,72.294599,274.735747,779.767834,695.502458,914.898065,791.655423,633.587243,81.298063,364.705431,120.870730,



































































































800.962720,261.243295,833.993751,934.611595,487.319489,386.534832,929.694067,176.086877,58.431138,383.930548,335.301056,141.678577,34.340542,221.717676,16.169808,982.332708,220.100855,792.463826,149.137541,159.940219,608.209184,343.472637,959.113620,615.808467,599.600524,503.103451,667.309637,65.303249,801.684478,754.153508,433.899336,335.549355,33.301537,894.524139,584.009228,514.657081,138.720590,400.954523,75.527257,544.715859,132.498920,340.531410,955.558389,177.044570,137.596087,189.243347,73.010773,578.001253,972.991157,8.850385,418.424034,901.440906,599.747647,92.116140,715.714291,183.248672,206.804918,143.153609,18.585760,307.520719,593.334436,843.474455,954.697075,191.266903,568.448274,555.023039,477.907815,528.626845,881.814562,372.497675,933.860953,975.763468,154.160265,104.057022,708.413443,312.436947,94.474440,261.971888,932.823351,375.368883,26.417230,422.934421,751.481756,332.324322,708.871307,318.589934,975.910282,46.924790,191.020807,996.013283,168.815912,513.146502,115.848532,817.423711,170.793773,717.698316,554.813788,525.248062,558.523634,510.578584,670.576472,219.993894,328.124401,94.165581,733.423679,139.537113,446.354716,51.201037,998.011030,228.281346,8.839920,479.156001,959.176685,737.336419,759.631708,990.875136,832.681756,252.706855,236.971808,148.527426,988.593565,922.072407,861.907463,806.515188,695.839868,465.514311,976.031250,928.006171,67.814470,829.308785,490.848431,914.950197,254.308284,90.022077,387.836577,6.726792,438.947341,840.655764,619.053154,445.787433,83.773495,275.569168,780.728096,685.838725,916.424027,788.162206,634.459627,81.166112,349.769287,110.016938,



































































































796.757889,254.326524,842.179146,935.903121,492.187855,383.070794,917.685051,172.769447,55.132581,385.561312,338.434250,149.498349,30.256050,218.280947,20.035037,980.756064,217.978609,796.713405,151.904983,159.102132,610.168497,342.977855,970.576677,620.185706,599.313034,500.163792,663.825810,65.270922,798.326129,758.824925,428.449391,336.550379,41.849476,897.437646,585.815711,519.589629,131.271532,405.815895,81.808671,541.243566,143.052279,343.155792,961.655540,169.547535,129.115868,187.585735,68.868270,586.123592,966.236942,22.386178,418.996636,901.137690,609.590984,92.940374,715.773023,185.484398,197.571002,148.160049,20.117968,309.784974,579.315330,842.360944,947.562968,185.094416,566.848530,543.839392,478.364178,526.145583,889.129668,372.142839,947.583212,967.032032,158.020461,107.645614,716.423621,298.060577,92.063329,253.466927,920.530534,379.610695,21.825406,430.806580,745.040442,323.972257,707.710445,311.473723,976.989052,59.383647,194.656741,998.749855,163.851839,517.636438,118.233367,813.896386,168.882735,732.854924,555.005843,526.625479,545.319449,514.566243,660.624136,221.671195,325.674234,95.879215,727.831985,135.637962,450.557640,46.791238,1.409094,238.320417,15.408558,484.461317,955.259470,734.504410,770.664992,987.910157,834.744301,259.260964,245.388192,142.804849,990.511565,915.289374,856.064775,801.601536,685.731565,453.450014,972.537378,932.667754,71.666601,832.654180,479.107838,909.745115,253.914214,89.055530,386.849252,10.085715,428.945057,842.640196,612.837491,455.260103,81.409727,273.935537,778.365546,687.275244,918.469076,779.817339,638.773687,83.451306,341.157956,108.782704,



































































































797.228943,243.267937,847.890854,929.282561,502.430043,385.869167,924.165691,171.871392,56.828961,382.898165,338.794433,148.998347,29.322433,220.340306,3.679675,978.862767,223.036224,802.087662,154.028529,159.138357,612.909930,332.532316,989.843633,629.665794,598.339274,491.837286,656.499861,65.110087,800.523200,760.315163,421.904660,335.944412,38.272613,892.715974,580.784853,521.292821,129.020100,398.001168,89.884328,545.441796,136.118459,334.659682,954.568100,160.967872,132.178214,184.114345,79.986830,583.178329,964.081791,27.786486,417.039217,897.170687,602.250390,88.884098,713.990902,186.688996,199.300858,150.162483,24.102874,309.496729,567.005190,843.276601,947.834394,184.127020,566.706835,542.466023,477.261504,526.792109,884.495579,381.686717,945.465586,975.798463,160.250016,109.264217,722.546672,299.690355,81.868247,254.887265,923.352696,375.296415,26.565458,421.749881,751.641796,312.982549,707.990764,318.086464,976.378352,60.847361,193.186914,0.931995,157.050455,522.774729,115.515913,802.984052,159.263997,736.265211,557.289353,525.412987,536.016389,527.571731,669.827664,219.076339,322.081200,95.417190,718.650631,134.851892,440.745031,42.599248,8.790792,243.250047,11.988615,483.692071,955.741226,743.607700,767.176034,988.128246,832.981238,254.856052,237.990118,135.178177,987.637168,908.468389,862.316936,804.985732,689.937239,450.916399,978.426018,934.736427,70.789604,839.228095,480.199482,908.088756,255.075402,86.048478,375.958494,9.860306,431.786911,849.456605,601.728264,462.791950,77.799417,268.781710,782.340819,687.855287,913.361218,781.692588,638.768720,75.787745,348.459551,113.179051,



































































































